Date,Open,High,Low,Close,Adj Close,Volume,Return
3/1/2012,12952.29004,13289.08008,12734.86035,13212.04004,13212.04004,3203390000,0.020071673
4/1/2012,13211.36035,13297.11035,12710.55957,13213.62988,13213.62988,2574900000,0.000120333
5/1/2012,13214.16016,13338.66016,12311.55957,12393.4502,12393.4502,3050000000,-0.062070733
6/1/2012,12391.55957,12898.94043,12035.08984,12880.08984,12880.08984,2923670000,0.039265874
7/1/2012,12879.70996,13128.63965,12492.25,13008.67969,13008.67969,2578110000,0.009983614
8/1/2012,13007.46973,13330.75977,12778.90039,13090.83984,13090.83984,2267280000,0.006315795
9/1/2012,13092.15039,13653.24023,12977.08984,13437.12988,13437.12988,2701270000,0.026452851
10/1/2012,13437.66016,13661.87012,13017.37012,13096.45996,13096.45996,2472600000,-0.025352879
11/1/2012,13099.19043,13290.75,12471.49023,13025.58008,13025.58008,2683930000,-0.005412141
12/1/2012,13027.73047,13365.86035,12883.88965,13104.13965,13104.13965,2666750000,0.006031176
1/1/2013,13104.29981,13969.99023,13104.29981,13860.58008,13860.58008,2786680000,0.057725303
2/1/2013,13860.58008,14149.15039,13784.00977,14054.49023,14054.49023,2487580000,0.013990046
3/1/2013,14054.49023,14585.09961,13937.59961,14578.54004,14578.54004,2546320000,0.037287002
4/1/2013,14578.54004,14887.50977,14434.42969,14839.79981,14839.79981,2920230000,0.017920846
5/1/2013,14839.79981,15542.40039,14687.04981,15115.57031,15115.57031,2771510000,0.018583169
6/1/2013,15123.54981,15340.08984,14551.26953,14909.59961,14909.59961,2929040000,-0.013626393
7/1/2013,14911.59961,15634.32031,14858.92969,15499.54004,15499.54004,2623130000,0.039567825
8/1/2013,15503.84961,15658.42969,14760.41016,14810.30957,14810.30957,2327660000,-0.044467801
9/1/2013,14801.54981,15709.58008,14777.48047,15129.66992,15129.66992,2371540000,0.021563381
10/1/2013,15132.49023,15721,14719.42969,15545.75,15545.75,2206620000,0.027500936
11/1/2013,15558.00977,16174.50977,15522.17969,16086.41016,16086.41016,1820260000,0.034778647
12/1/2013,16087.12012,16588.25,15703.79004,16576.66016,16576.66016,2057160000,0.030476035
1/1/2014,16572.16992,16573.07031,15617.54981,15698.84961,15698.84961,2177040000,-0.052954608
2/1/2014,15697.69043,16398.94922,15340.69043,16321.70996,16321.70996,2067820000,0.039675541
3/1/2014,16321.70996,16505.69922,16046.99023,16457.66016,16457.66016,2095940000,0.008329409
4/1/2014,16458.05078,16631.63086,16015.32031,16580.83984,16580.83984,1986960000,0.007484642
5/1/2014,16580.25977,16735.50977,16341.29981,16717.16992,16717.16992,1643160000,0.008222146
6/1/2014,16716.84961,16978.01953,16673.65039,16826.59961,16826.59961,1755480000,0.006545946
7/1/2014,16828.5293,17151.56055,16563.30078,16563.30078,16563.30078,1690880000,-0.015647774
8/1/2014,16561.69922,17153.80078,16333.78027,17098.44922,17098.44922,1482600000,0.032309287
9/1/2014,17097.41992,17350.64063,16934.42969,17042.90039,17042.90039,1870550000,-0.003248764
10/1/2014,17040.46094,17395.53906,15855.12012,17390.51953,17390.51953,2903240000,0.020396713
11/1/2014,17390.90039,17894.83008,17278.35938,17828.24023,17828.24023,1516490000,0.025170076
12/1/2014,17827.26953,18103.44922,17067.58984,17823.07031,17823.07031,2216900000,-0.000289985
1/1/2015,17823.07031,17951.7793,17136.30078,17164.94922,17164.94922,2173260000,-0.036925237
2/1/2015,17169.99023,18244.38086,17037.75977,18132.69922,18132.69922,1751250000,0.056379427
3/1/2015,18134.05078,18288.63086,17579.26953,17776.11914,17776.11914,2470480000,-0.01966503
4/1/2015,17778.51953,18175.56055,17585.00977,17840.51953,17840.51953,2174880000,0.00362286
5/1/2015,17859.26953,18351.35938,17733.11914,18010.67969,18010.67969,1832450000,0.009537848
6/1/2015,18017.82031,18188.81055,17576.5,17619.50977,17619.50977,2219240000,-0.021718776
7/1/2015,17638.11914,18137.11914,17399.16992,17689.85938,17689.85938,2034220000,0.003992711
8/1/2015,17696.74023,17704.75977,15370.33008,16528.0293,16528.0293,2726340000,-0.065677745
9/1/2015,16528.0293,16933.42969,15942.37012,16284.7002,16284.7002,2724080000,-0.014722209
10/1/2015,16278.62012,17799.96094,16013.66016,17663.53906,17663.53906,2605470000,0.084670817
11/1/2015,17672.61914,17977.84961,17210.42969,17719.91992,17719.91992,2334610000,0.003191934
12/1/2015,17719.7207,17901.58008,17116.73047,17425.0293,17425.0293,2521440000,-0.016641758
1/1/2016,17405.48047,17405.48047,15450.55957,16466.30078,16466.30078,2844080000,-0.055020195
2/1/2016,16453.63086,16795.98047,15503.00977,16516.5,16516.5,2491810000,0.003048603
3/1/2016,16545.66992,17790.10938,16545.66992,17685.08984,17685.08984,2407750000,0.070752874
4/1/2016,17661.74023,18167.63086,17484.23047,17773.64063,17773.64063,2096650000,0.005007087
5/1/2016,17783.7793,17934.60938,17331.07031,17787.19922,17787.19922,1879010000,0.000762848
6/1/2016,17754.55078,18016,17063.08008,17929.99023,17929.99023,2350020000,0.00802774
7/1/2016,17924.24023,18622.00977,17713.44922,18432.24023,18432.24023,1816520000,0.028011727
8/1/2016,18434.5,18722.60938,18247.78906,18400.88086,18400.88086,1695750000,-0.001701333
9/1/2016,18396.57031,18551.53906,17992.21094,18308.15039,18308.15039,2101120000,-0.005039458
10/1/2016,18279.59961,18399.96094,17959.94922,18142.41992,18142.41992,1793690000,-0.009052278
11/1/2016,18158.24023,19225.28906,17883.56055,19123.58008,19123.58008,2107770000,0.054080997
12/1/2016,19149.19922,19987.63086,19138.78906,19762.59961,19762.59961,5952470000,0.033415267
1/1/2017,19872.85938,20125.58008,19677.93945,19864.08984,19864.08984,6482900000,0.00513547
2/1/2017,19923.81055,20851.33008,19831.08984,20812.24023,20812.24023,6185580000,0.047731882
3/1/2017,20957.28906,21169.10938,20412.80078,20663.2207,20663.2207,6941970000,-0.007160187
4/1/2017,20665.16992,21070.90039,20379.55078,20940.50977,20940.50977,5392630000,0.01341945
5/1/2017,20962.73047,21112.32031,20553.44922,21008.65039,21008.65039,6613570000,0.00325401
6/1/2017,21030.55078,21535.0293,20994.2207,21349.63086,21349.63086,7214590000,0.016230479
7/1/2017,21392.30078,21929.80078,21279.30078,21891.11914,21891.11914,5569720000,0.025362887
8/1/2017,21961.41992,22179.10938,21600.33984,21948.09961,21948.09961,6150060000,0.002602903
9/1/2017,21981.76953,22419.50977,21709.63086,22405.08984,22405.08984,6342130000,0.020821403
10/1/2017,22423.4707,23485.25,22416,23377.24023,23377.24023,7302910000,0.043389712
11/1/2017,23442.90039,24327.82031,23242.75,24272.34961,24272.34961,7335640000,0.03828978
12/1/2017,24305.40039,24876.07031,23921.90039,24719.2207,24719.2207,6589890000,0.018410706
1/1/2018,24809.34961,26616.71094,24741.69922,26149.39063,26149.39063,9116920000,0.057856594
2/1/2018,26083.03906,26306.69922,23360.28906,25029.19922,25029.19922,9450250000,-0.042838146
3/1/2018,25024.03906,25449.15039,23509.06055,24103.10938,24103.10938,8873040000,-0.037000378
4/1/2018,24076.59961,24858.9707,23344.51953,24163.15039,24163.15039,8064550000,0.002491007
5/1/2018,24117.28906,25086.49023,23531.31055,24415.83984,24415.83984,7278020000,0.010457637
6/1/2018,24542.08984,25402.83008,23997.21094,24271.41016,24271.41016,7411110000,-0.005915409
7/1/2018,24161.5293,25587.24023,24077.56055,25415.18945,25415.18945,5408500000,0.047124551
8/1/2018,25461.63086,26167.93945,24965.76953,25964.82031,25964.82031,5635410000,0.021626078
9/1/2018,25916.07031,26769.16016,25754.32031,26458.31055,26458.31055,5262500000,0.01900611
10/1/2018,26598.35938,26951.81055,24122.23047,25115.75977,25115.75977,8373350000,-0.05074212
11/1/2018,25142.08008,26277.82031,24268.74023,25538.46094,25538.46094,7226940000,0.016830117
12/1/2018,25779.57031,25980.21094,21712.5293,23327.46094,23327.46094,8101540000,-0.086575303
