Date,Open,High,Low,Close,Adj Close,Volume,Return
12/31/2008,21.799999,21.799999,21.799999,21.799999,17.941891,0,
1/1/2009,22.459999,22.620001,19.5,20,16.460451,0,-0.082568777
2/1/2009,20.01,21.110001,17.91,17.91,14.74033,0,-0.104500235
3/1/2009,17.040001,20.200001,16.43,19.33,15.909025,0,0.079285538
4/1/2009,19.65,21.4,19.65,21.379999,17.712,0,0.113330327
5/1/2009,21.49,22.719999,21.49,22.530001,18.664698,0,0.053788279
6/1/2009,23.15,23.26,21.83,22.5,18.639853,0,-0.001331123
7/1/2009,22.629999,24.26,21.48,24.26,20.193804,0,0.083367127
8/1/2009,24.66,25.42,24.120001,25.15,20.934628,0,0.036685708
9/1/2009,24.59,26.6,24.51,26.09,21.717075,0,0.03737573
10/1/2009,25.389999,27.1,25.26,25.42,21.249651,0,-0.021523341
11/1/2009,25.559999,27.290001,25.559999,26.85,22.445045,0,0.056254759
12/1/2009,27.200001,27.77,26.879999,27.450001,22.946606,0,0.022346179
1/1/2010,27.91,28.360001,26.49,26.49,22.280643,0,-0.029022288
2/1/2010,26.879999,27.5,26.07,27.379999,23.029224,0,0.033597819
3/1/2010,27.700001,29.25,27.700001,28.99,24.383387,0,0.058801938
4/1/2010,29.209999,30.42,29.209999,29.620001,25.004749,0,0.025483006
5/1/2010,30.030001,30.030001,26.66,27.25,23.004032,0,-0.080013481
6/1/2010,26.719999,27.91,25.59,25.59,21.602688,0,-0.060917321
7/1/2010,25.49,27.76,25.360001,27.379999,23.219202,0,0.074829299
8/1/2010,27.969999,28.030001,26.01,26.08,22.116758,0,-0.04747984
9/1/2010,26.879999,28.530001,26.879999,28.41,24.092678,0,0.0893404
10/1/2010,28.540001,29.57,28.290001,29.530001,25.164474,0,0.044486379
11/1/2010,29.549999,30.629999,29.48,29.700001,25.309343,0,0.005756886
12/1/2010,30.34,31.629999,30.34,31.559999,26.894373,0,0.06262628
1/1/2011,31.940001,32.610001,31.84,32.25,27.624662,0,0.02715397
2/1/2011,32.799999,33.830002,32.720001,33.41,28.618294,0,0.035969019
3/1/2011,32.869999,33.540001,31.709999,33.43,28.635416,0,0.000598289
4/1/2011,33.599998,34.43,32.900002,34.43,29.607821,0,0.033958124
5/1/2011,34.330002,34.330002,33.18,34.029999,29.263847,0,-0.011617674
6/1/2011,33.23,33.290001,31.940001,33.290001,28.627491,0,-0.021745466
7/1/2011,33.779999,34.189999,32.540001,32.540001,28.093079,0,-0.01866779
8/1/2011,32.389999,32.389999,27.879999,30.58,26.400927,0,-0.060233768
9/1/2011,30.18,30.5,28.059999,28.07,24.23395,0,-0.08207958
10/1/2011,27.16,32.099998,27.16,31.299999,27.151962,0,0.120410086
11/1/2011,30.4,31.9,28.91,31.209999,27.073896,0,-0.002875151
12/1/2011,31.129999,31.549999,30.120001,31.290001,27.143288,0,0.002563059
1/1/2012,31.76,33.18,31.75,32.880001,28.681597,0,0.056673642
2/1/2012,33.240002,34.470001,33.240002,34.279999,29.902832,0,0.042579045
3/1/2012,34.5,35.419998,33.66,35.189999,30.69663,0,0.026545914
4/1/2012,35.459999,35.459999,33.880001,34.959999,30.618715,0,-0.002538227
5/1/2012,35.130001,35.130001,32.330002,32.779999,28.709429,0,-0.06235683
6/1/2012,31.93,33.91,31.91,33.900002,29.690351,0,0.034167242
7/1/2012,34.02,34.439999,33.25,34.25,30.140858,0,0.015173515
8/1/2012,34.09,35.349998,33.849998,35.099998,30.888872,0,0.024817276
9/1/2012,35.119999,36.720001,35.099998,35.84,31.540083,0,0.021082382
10/1/2012,35.919998,36.349998,35.099998,35.209999,31.128141,0,-0.013060904
11/1/2012,35.619999,35.650002,33.759998,35.470001,31.35799,0,0.007383962
12/1/2012,35.310001,36.310001,35.040001,35.639999,31.508287,0,0.004792941
1/1/2013,36.560001,37.799999,36.490002,37.599998,33.476158,0,0.062455664
2/1/2013,37.970001,38.509998,37.380001,38.080002,33.903526,0,0.01276634
3/1/2013,38.150002,39.400002,38.150002,39.389999,35.069847,0,0.034401171
4/1/2013,39.18,40.060001,38.549999,40.060001,35.817657,0,0.021323446
5/1/2013,39.619999,41.93,39.619999,40.990002,36.649166,0,0.023215058
6/1/2013,41.189999,41.529999,39.360001,40.290001,36.0233,0,-0.017077224
7/1/2013,40.57,42.68,40.549999,42.5,38.167454,0,0.05952131
8/1/2013,43.07,43.130001,41.240002,41.299999,37.089787,0,-0.028235234
9/1/2013,41.470001,43.740002,41.470001,42.619999,38.275219,0,0.031961143
10/1/2013,43.009998,44.84,41.919998,44.419998,40.071526,0,0.046931332
11/1/2013,44.52,45.73,44.099998,45.700001,41.226219,0,0.028815798
12/1/2013,45.549999,46.669998,44.939999,46.669998,42.101254,0,0.021225206
1/1/2014,46.259998,46.799999,44.959999,45.220001,40.996044,0,-0.026251237
2/1/2014,44.119999,47.360001,44.119999,47.360001,42.93615,0,0.047324225
3/1/2014,47.029999,47.869999,46.759998,47.41,42.981483,0,0.001055824
4/1/2014,47.799999,47.939999,45.84,47.439999,43.182964,0,0.004687623
5/1/2014,47.459999,48.470001,47.040001,48.470001,44.120548,0,0.021711895
6/1/2014,48.5,49.689999,48.48,49.509998,45.067215,0,0.021456374
7/1/2014,49.869999,50.119999,48.529999,48.529999,44.344719,0,-0.016031521
8/1/2014,48.389999,50.560001,48.09,50.560001,46.199657,0,0.041829964
9/1/2014,50.580002,50.66,49.169998,49.27,45.020901,0,-0.025514389
10/1/2014,48.610001,50.619999,46.630001,50.619999,46.450111,0,0.031745478
11/1/2014,50.619999,52.040001,50.439999,51.84,47.569603,0,0.024100954
12/1/2014,51.41,52.330002,49.540001,51.580002,47.331017,0,-0.005015514
1/1/2015,51.549999,51.689999,49.939999,50.150002,46.249401,0,-0.022852161
2/1/2015,50.75,53.279999,50.75,53.040001,48.914623,0,0.057627168
3/1/2015,53.369999,53.400002,51.610001,52.259998,48.195286,0,-0.01470597
4/1/2015,52.07,53.439999,52.07,52.48,48.609753,0,0.008599741
5/1/2015,53.02,53.75,52.369999,53.209999,49.285931,0,0.013910336
6/1/2015,53.32,53.860001,51.919998,52.09,48.248524,0,-0.021048745
7/1/2015,52.419998,53.509998,51.619999,52.939999,49.233028,0,0.020404852
8/1/2015,52.77,52.959999,47.150002,49.759998,46.2757,0,-0.060067969
9/1/2015,48.32,50.41,47.169998,48.060001,44.69474,0,-0.034163935
10/1/2015,48.130001,52.130001,48.130001,51.830002,48.431194,0,0.083599412
11/1/2015,52.5,52.639999,50.540001,52.110001,48.692825,0,0.005402117
12/1/2015,52.630001,52.630001,49.810001,50.779999,47.450043,0,-0.025522898
1/1/2016,49.990002,50.080002,45.939999,47.900002,44.99567,0,-0.051725412
2/1/2016,47.880001,48.240002,45.029999,47.880001,44.976891,0,-0.000417351
3/1/2016,49,51.060001,49,51.009998,47.917103,0,0.065371615
4/1/2016,51.310001,52.150002,50.549999,51.330002,48.431808,0,0.010741572
5/1/2016,51.740002,52.259998,50.650002,52.25,49.299858,0,0.017923138
6/1/2016,52.360001,52.959999,49.630001,52.150002,49.205498,0,-0.001914001
7/1/2016,52.279999,54.209999,51.869999,54.209999,51.361309,0,0.043812401
8/1/2016,54.130001,54.720001,53.740002,54.349998,51.493958,0,0.002582664
9/1/2016,54.360001,54.84,53,54.18,51.332893,0,-0.003127843
10/1/2016,54,54.07,52.950001,52.98,50.432369,0,-0.017542826
11/1/2016,52.599998,55.73,51.950001,55.330002,52.669361,0,0.044356274
12/1/2016,55.099998,57.169998,55.099998,56.060001,53.364258,0,0.013193572
1/1/2017,56.52,57.650002,56.52,57.130001,54.706303,0,0.025148762
2/1/2017,57.139999,59.490002,57.139999,59.25,56.736366,0,0.037108393
3/1/2017,60.080002,60.080002,58.41,59.040001,56.535278,0,-0.003544252
4/1/2017,58.880001,59.849998,58.169998,59.66,57.370205,0,0.014768248
5/1/2017,59.790001,60.380001,58.919998,60.259998,57.947182,0,0.010057085
6/1/2017,60.82,61.459999,60.389999,60.549999,58.226055,0,0.004812538
7/1/2017,60.73,61.959999,60.18,61.68,59.570507,0,0.023090213
8/1/2017,61.82,61.869999,60.450001,61.77,59.657436,0,0.001459262
9/1/2017,61.93,63.029999,61.439999,63.029999,60.874332,0,0.020398061
10/1/2017,63.34,64.529999,63.34,64.389999,62.439209,0,0.02570668
11/1/2017,64.440002,66.349998,64.059998,66.349998,64.339821,0,0.030439399
12/1/2017,66.209999,67.349998,65.769997,66.699997,64.679222,0,0.005275131
1/1/2018,67.25,71.480003,67.25,70.239998,68.428062,0,0.057960499
2/1/2018,70.239998,70.239998,64.400002,67.629997,65.885391,0,-0.037158308
3/1/2018,66.830002,69.730003,64.769997,66.029999,64.326675,0,-0.023657991
4/1/2018,64.540001,67.800003,64.540001,66.279999,64.816628,0,0.007616638
5/1/2018,66.449997,68.709999,65.889999,68.129997,66.625771,0,0.027911711
6/1/2018,68.849998,70.25,67.849998,68.32,66.811577,0,0.002788801
7/1/2018,68.550003,71.339996,68.279999,70.599998,69.31459,0,0.037463762
8/1/2018,70.519997,73.269997,70.519997,73.029999,71.70034,0,0.034419161
9/1/2018,72.910004,73.610001,72.25,72.82,71.494164,0,-0.002875523
10/1/2018,72.93,72.93,65.650002,67.43,66.499557,0,-0.069860346
11/1/2018,68.260002,70.040001,65.730003,68.82,67.870369,0,0.020613852
12/1/2018,69.57,69.57,58.169998,62.080002,61.223381,0,-0.097936524
