Date,Open,High,Low,Close,Adj Close,Volume,Return
6/1/2014,192.949997,196.600006,191.970001,195.720001,176.398682,1675047300,0.015777667
7/1/2014,196.199997,199.059998,192.970001,193.089996,174.862244,1893710200,-0.008710031
8/1/2014,192.559998,200.820007,190.550003,200.710007,181.762909,1829885000,0.039463436
9/1/2014,200.970001,201.899994,196.050003,197.020004,178.421249,2106462700,-0.018384719
10/1/2014,196.699997,201.820007,181.919998,201.660004,183.476852,3943068000,0.028335207
11/1/2014,201.919998,207.869995,200.059998,207.199997,188.517303,1571091800,0.027471863
12/1/2014,206.399994,212.970001,197.860001,205.539993,187.007019,3045171000,-0.008011381
1/1/2015,206.380005,206.880005,198.550003,199.449997,182.467682,3183506000,-0.024273618
2/1/2015,200.050003,212.240005,197.860001,210.660004,192.723221,1901638100,0.056204687
3/1/2015,210.779999,212.059998,204.119995,206.429993,188.853333,2749923000,-0.02008003
4/1/2015,206.389999,212.479996,204.509995,208.460007,191.561829,2036685200,0.014341796
5/1/2015,209.399994,213.779999,206.759995,211.139999,194.024597,1892519900,0.012856256
6/1/2015,211.940002,213.339996,205.279999,205.850006,189.163391,2535242600,-0.025054586
7/1/2015,207.729996,213.179993,204.110001,210.5,194.377365,2452758000,0.027563335
8/1/2015,210.460007,211.309998,182.399994,199.160004,183.90593,4340428600,-0.053871679
9/1/2015,193.119995,202.889999,186.929993,191.630005,176.952667,3279512900,-0.037808803
10/1/2015,192.080002,209.440002,189.119995,208.889999,193.893478,3220136500,0.095736398
11/1/2015,208.320007,211.660004,202.179993,208.690002,193.707825,1924512800,-0.0009575
12/1/2015,209.440002,211,199.830002,203.869995,189.233887,2924882300,-0.02309632
1/1/2016,200.490005,201.899994,181.020004,193.720001,180.882675,3712950900,-0.044131694
2/1/2016,192.529999,196.679993,181.089996,193.559998,180.733292,2920730800,-0.000825856
3/1/2016,195.009995,206.869995,194.449997,205.520004,191.900757,2323306500,0.06178975
4/1/2016,204.350006,210.919998,203.089996,206.330002,193.650711,1910635600,0.009119057
5/1/2016,206.919998,210.690002,202.779999,209.839996,196.945023,1828530900,0.017011618
6/1/2016,209.119995,212.520004,198.649994,209.479996,196.607178,2612406900,-0.001715428
7/1/2016,209.479996,217.539993,207.059998,217.119995,204.837402,1648453700,0.041861259
8/1/2016,217.190002,219.600006,214.25,217.380005,205.082687,1519703200,0.001197462
9/1/2016,217.369995,219.220001,212.309998,216.300003,204.063782,2292393000,-0.004968264
10/1/2016,215.820007,216.699997,211.210007,212.550003,201.538879,1725687400,-0.012373107
11/1/2016,212.929993,221.820007,208.380005,220.380005,208.963226,2073824400,0.036838287
12/1/2016,220.729996,228.339996,219.149994,223.529999,211.950027,1821910200,0.014293429
1/1/2017,225.039993,229.710007,223.880005,227.529999,217.01442,1482408500,0.023894279
2/1/2017,227.529999,237.309998,226.820007,236.470001,225.54126,1365136600,0.039291583
3/1/2017,238.389999,240.320007,231.610001,235.740005,224.845001,1921474100,-0.003087058
4/1/2017,235.800003,239.529999,232.509995,238.080002,228.064743,1549613700,0.014319829
5/1/2017,238.679993,242.080002,235.429993,241.440002,231.283386,1492547000,0.014112848
6/1/2017,241.970001,245.009995,239.960007,241.800003,231.628265,1572753000,0.001491153
7/1/2017,242.880005,248,240.339996,246.770004,237.541946,1055908800,0.025530913
8/1/2017,247.460007,248.910004,241.830002,247.490005,238.235031,1557031500,0.002917737
9/1/2017,247.919998,251.320007,244.949997,251.229996,241.835159,1286405100,0.015111665
10/1/2017,251.490005,257.890015,251.289993,257.149994,248.762222,1320624600,0.028643738
11/1/2017,258.040009,266.049988,255.630005,265.01001,256.365875,1365620900,0.030565947
12/1/2017,264.76001,268.600006,260.76001,266.859985,258.155518,1715222900,0.006980816
1/1/2018,267.839996,286.630005,267.399994,281.899994,274.098877,1985506700,0.061758738
2/1/2018,281.070007,283.059998,252.919998,271.649994,264.132507,2923722000,-0.036360492
3/1/2018,271.410004,280.410004,257.829987,263.149994,255.867722,2323561800,-0.031290299
4/1/2018,262.549988,271.299988,254.669998,264.51001,258.220184,1998466500,0.009194055
5/1/2018,263.869995,274.25,259.049988,270.940002,264.497223,1606397200,0.024308863
6/1/2018,272.410004,279.480011,268.48999,271.279999,264.829163,1599001000,0.001254985
7/1/2018,269.51001,284.369995,269.23999,281.329987,275.873383,1266892500,0.041703187
8/1/2018,281.559998,291.73999,279.160004,290.309998,284.67926,1308443700,0.031919995
9/1/2018,289.839996,293.940002,286.709991,290.720001,285.081329,1228103300,0.001412358
10/1/2018,292.109985,293.209991,259.850006,270.630005,266.582306,3024345800,-0.064890335
11/1/2018,271.600006,281.220001,263.070007,275.649994,271.527222,2021061200,0.018549303
12/1/2018,280.279999,280.399994,233.759995,249.919998,246.182022,3102780500,-0.093343127
